chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1742636050,2025-03-22T09:34:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636083,2025-03-22T09:34:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742636102,2025-03-22T09:35:02Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636106,2025-03-22T09:35:06Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,=,HG2PPA-2,1#,47.645000,18.421667,,,159.7,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3 sysop:HA2IT qth:Oregkovacshegy
0,1742636106,2025-03-22T09:35:06Z,HG2PPA-2,HG7PDK-2?,5(2/2),0,<,HG2PPA-2,/U,,,,,,,,,"DIXPRS - Bela, HA5DI",,,"IGATE,MSG_CNT=0,LOC_CNT=9,DIR_CNT=9,RF_CNT=68,RFPORT_ID=0"
0,1742636115,2025-03-22T09:35:15Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.623167,17.793000,0.0,,167.0,,,,Mic-Emsg,En Route,,_4
0,1742636140,2025-03-22T09:35:40Z,HA7HAT,HG7PDK-2?,6(2/2),0,=,HA7HAT,/-,47.625167,19.041333,,,,,,,KA2DDO Yet another APRS system,,,",/W1Testing YAAC on Linux Mint"
0,1742636163,2025-03-22T09:36:03Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636170,2025-03-22T09:36:10Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.621500,19.046000,3.0,84.0,113.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636173,2025-03-22T09:36:13Z,BG6LKT,BG6LKT,23(11/7),0,!,BG6LKT,/[,23.000000,113.000000,,,,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742636174,2025-03-22T09:36:14Z,BG6LKT,HG7PDK-2?,9(3/3),0,!,BG6LKT,/[,23.000000,113.000000,,,,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742636196,2025-03-22T09:36:36Z,HG7PDK-2,HG7PDK-2,8(4/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
0,1742636198,2025-03-22T09:36:38Z,HG7PDK-2,HG5PBP-1,8(3/2),0,@,HG7PDK-2,/#,47.718667,18.891833,,,,,,,SQ3PLX http://microsat.com.pl/,,,-PLXDigi U=13.6V.
0,1742636202,2025-03-22T09:36:42Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636227,2025-03-22T09:37:07Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636238,2025-03-22T09:37:18Z,BG6LKT,HG7PDK-2?,8(3/2),0,!,BG6LKT,/[,23.000000,113.000000,,,,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742636243,2025-03-22T09:37:23Z,HG5PBP-1,HG5PBP-1,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636244,2025-03-22T09:37:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636253,2025-03-22T09:37:33Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636273,2025-03-22T09:37:53Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636285,2025-03-22T09:38:05Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636296,2025-03-22T09:38:16Z,HA2IT-9,HG7PDK-2?,8(4/3),0,`,HA2IT-9,/>,47.623333,17.793167,0.0,27.0,151.0,,,,Mic-Emsg,En Route,,_4
0,1742636297,2025-03-22T09:38:17Z,HG5PBP-1,HG5PBP-1,10(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Seq=90, A1=185, A2=26, A3=1, A4=94, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742636298,2025-03-22T09:38:18Z,HG5PBP-1,HG7PDK-2,8(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Seq=90, A1=185, A2=26, A3=1, A4=94, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742636307,2025-03-22T09:38:27Z,HG2PTH-2,HG7PDK-2,8(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=69, Vin=12.225 Volt, Rx1h=200 Pkt, Dg1h=30 Pkt, Eff1h=49 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742636311,2025-03-22T09:38:31Z,HG2PTH-2,HG7PDK-2?,8(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=69, Vin=12.225 Volt, Rx1h=200 Pkt, Dg1h=30 Pkt, Eff1h=49 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742636323,2025-03-22T09:38:43Z,HA2IT-9,HG7PDK-2?,10(3/2),0,`,HA2IT-9,/>,47.623333,17.793333,10.0,119.0,152.0,,,,Mic-Emsg,En Route,,_4
0,1742636331,2025-03-22T09:38:51Z,BG6LKT,HG7PDK-2?,8(3/2),0,!,BG6LKT,/[,23.000000,113.000000,,,,,,,APRSdroid Android App http://aprsdroid.org/,,,
0,1742636340,2025-03-22T09:39:00Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG9RVD,/m,48.227167,20.292500,,,,145.762,,,APRSISCE win32 version,,, 145.7625 T114 -060
0,1742636342,2025-03-22T09:39:02Z,HA7HAT-9,HA7HAT-9,14(8/4),0,`,HA7HAT-9,/>,47.619667,19.065833,14.0,172.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636344,2025-03-22T09:39:04Z,HA7HAT-9,HG5PBP-1?,10(4/2),0,`,HA7HAT-9,/>,47.619667,19.065833,14.0,172.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636348,2025-03-22T09:39:08Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636351,2025-03-22T09:39:11Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636370,2025-03-22T09:39:30Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8GL-6,/_,46.705833,19.857000,,,,,,,APRSISCE win32 version,,,
0,1742636373,2025-03-22T09:39:33Z,HA7HAT-9,HA7HAT-9,14(8/5),0,`,HA7HAT-9,/>,47.615167,19.065000,40.0,192.0,108.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636375,2025-03-22T09:39:35Z,HA7HAT-9,HG5PBP-1?,11(4/3),0,`,HA7HAT-9,/>,47.615167,19.065000,40.0,192.0,108.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636383,2025-03-22T09:39:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742636404,2025-03-22T09:40:04Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.612500,19.063500,13.0,288.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636405,2025-03-22T09:40:05Z,HA7HAT-9,HG7PDK-2?,5(2/2),0,`,HA7HAT-9,/>,47.612500,19.063500,13.0,288.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636435,2025-03-22T09:40:35Z,HA7HAT-9,HA7HAT-9,14(7/5),0,`,HA7HAT-9,/>,47.613833,19.063333,7.0,349.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636441,2025-03-22T09:40:41Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636466,2025-03-22T09:41:06Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636472,2025-03-22T09:41:12Z,OM0ODX,HG7PDK-2,5(2/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742636493,2025-03-22T09:41:33Z,HA7HAT-9,HA7HAT-9,13(7/4),0,`,HA7HAT-9,/>,47.614167,19.062000,3.0,246.0,103.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636517,2025-03-22T09:41:57Z,S55YAR-10,HG7PDK-2?,5(2/2),0,:,S55YAR-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636523,2025-03-22T09:42:03Z,HG1DFB-1,HG7PDK-2,9(3/3),0,<,HG1DFB-1,/a,,,,,,,,,jAPRSIgate,,,"IGATE,MSG_CNT=1,LOC_CNT=0"
0,1742636525,2025-03-22T09:42:05Z,HA7HAT-9,HA7HAT-9,14(7/4),0,`,HA7HAT-9,/>,47.613500,19.062000,2.0,140.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636529,2025-03-22T09:42:09Z,HA7HAT-9,HG7PDK-2?,9(4/2),0,`,HA7HAT-9,/>,47.613500,19.062000,2.0,140.0,102.0,,,,Yaesu FTM-400DR,En Route,,
0,1742636533,2025-03-22T09:42:13Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636543,2025-03-22T09:42:23Z,HG5PBP-1,HG5PBP-1,5(3/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636545,2025-03-22T09:42:25Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636545,2025-03-22T09:42:25Z,HG1TTS-9,HG7PDK-2?,5(2/2),0,`,HG1TTS-9,/>,47.614833,17.233000,19.0,165.0,180.0,,,,Kenwood TM-D710,En Route,,op:SANYI
0,1742636553,2025-03-22T09:42:33Z,HG2PTH-2,HG7PDK-2,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636559,2025-03-22T09:42:39Z,OE3CWJ-9,HG7PDK-2,9(4/3),0,`,OE3CWJ-9,/v,47.963333,16.221333,19.0,85.0,187.0,,,,Kenwood TM-D710,En Route,,
0,1742636575,2025-03-22T09:42:55Z,YO2DA-2,HG7PDK-2?,5(2/2),0,@,YO2DA-2,/#,46.265167,21.663667,,,,,,,SQ3PLX http://microsat.com.pl/,,,iGate/Digi Siria U=13.1V http://yo2loj.go.ro/yo2da-2
0,1742636589,2025-03-22T09:43:09Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636606,2025-03-22T09:43:26Z,YO5KIP-10,HG7PDK-2?,6(3/2),0,@,YO5KIP-10,/#,46.759000,22.794167,,,,,,,SQ3PLX http://microsat.com.pl/,,,Vladeasa Mt Digipeater & Igate
0,1742636622,2025-03-22T09:43:42Z,HG1TTS-9,HG7PDK-2?,8(3/2),0,`,HG1TTS-9,/>,47.609333,17.230167,25.0,256.0,137.0,,,,Kenwood TM-D710,En Route,,op:SANYI
0,1742636652,2025-03-22T09:44:12Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636683,2025-03-22T09:44:43Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742636710,2025-03-22T09:45:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636734,2025-03-22T09:45:34Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.618667,17.800833,4.0,222.0,146.0,,,,Mic-Emsg,En Route,,_4
0,1742636757,2025-03-22T09:45:57Z,OM0ODX,HG7PDK-2?,6(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636772,2025-03-22T09:46:12Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636798,2025-03-22T09:46:38Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.616333,17.807833,29.0,114.0,148.0,,,,Mic-Emsg,En Route,,_4
0,1742636824,2025-03-22T09:47:04Z,HA2IT-9,HG7PDK-2?,9(4/2),0,`,HA2IT-9,/>,47.614833,17.813000,33.0,114.0,146.0,,,,Mic-Emsg,En Route,,_4
0,1742636828,2025-03-22T09:47:08Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636833,2025-03-22T09:47:13Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636843,2025-03-22T09:47:23Z,HG5PBP-1,HG5PBP-1,6(3/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636844,2025-03-22T09:47:24Z,HG5PBP-1,HG7PDK-2,5(2/2),0,@,HG5PBP-1,/#,47.493833,18.987500,,,,,,,SQ3PLX http://microsat.com.pl/,,," Budapest (ASL: 442m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636850,2025-03-22T09:47:30Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.612500,17.818167,41.0,128.0,144.0,,,,Mic-Emsg,En Route,,_4
0,1742636857,2025-03-22T09:47:37Z,HG2PTH-2,HG7PDK-2?,5(2/2),0,@,HG2PTH-2,2#,46.920667,17.881000,,,,,,,SQ3PLX http://microsat.com.pl/,,," TIHANY (ASL: 205m) - APRS IGate & Digi - HAMNET: 2362MHz,5MHz BW,MIMO"
0,1742636858,2025-03-22T09:47:38Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742636867,2025-03-22T09:47:47Z,HG1TTS-9,HG7PDK-2?,8(4/2),0,`,HG1TTS-9,/>,47.602667,17.194167,46.0,88.0,143.0,,,,Kenwood TM-D710,En Route,,op:SANYI
0,1742636870,2025-03-22T09:47:50Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742636885,2025-03-22T09:48:05Z,HG8PCS-11,HG7PDK-2,6(2/2),0,=,HG8PCS-11,S#,46.706500,20.140667,,,103.9,,,,"DIXPRS - Bela, HA5DI",,,DIXPRS 2.4.0-beta3
0,1742636885,2025-03-22T09:48:05Z,HG8PCS-11,HG7PDK-2,5(2/2),0,<,HG8PCS-11,/O,,,,,,,,,"DIXPRS - Bela, HA5DI",,,"IGATE,MSG_CNT=0,LOC_CNT=20,DIR_CNT=6,RF_CNT=22,RFPORT_ID=0"
0,1742636888,2025-03-22T09:48:08Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,:,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,,
0,1742636889,2025-03-22T09:48:09Z,HG5PBP-1,HG5PBP-1,5(3/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636889,2025-03-22T09:48:09Z,HG5PBP-1,HG5PBP-1,5(3/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636890,2025-03-22T09:48:10Z,HG5PBP-1,HG7PDK-2,7(3/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636891,2025-03-22T09:48:11Z,HG5PBP-1,HG7PDK-2,5(2/2),0,:,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636895,2025-03-22T09:48:15Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636897,2025-03-22T09:48:17Z,HG5PBP-1,HG5PBP-1,11(4/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=93, A1=13.875, A2=260, A3=10, A4=95, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742636898,2025-03-22T09:48:18Z,HG5PBP-1,HG7PDK-2,8(3/3),0,T,HG5PBP-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=93, A1=13.875, A2=260, A3=10, A4=95, A5=0, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1742636903,2025-03-22T09:48:23Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8PRC,/%,46.712167,20.124667,,,,,,,"DIXPRS - Bela, HA5DI",,, DXSider V1.55 build 0.82 telnet://hg8lxl.ham.hu:8000
0,1742636908,2025-03-22T09:48:28Z,HG2PTH-2,HG7PDK-2?,7(3/2),0,T,HG2PTH-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=72, Vin=12.225 Volt, Rx1h=210 Pkt, Dg1h=30 Pkt, Eff1h=50 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742636913,2025-03-22T09:48:33Z,HG7PDK-2,HG7PDK-2,9(3/3),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=209, Vin=13.650 Volt, Rx1h=470 Pkt, Dg1h=260 Pkt, Eff1h=62 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742636913,2025-03-22T09:48:33Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8PXL,NA,46.712333,20.124500,,,,144.875,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.39 (TNC2) 144.875/1k2
0,1742636915,2025-03-22T09:48:35Z,HG7PDK-2,HG5PBP-1,9(3/3),0,T,HG7PDK-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry test: Seq=209, Vin=13.650 Volt, Rx1h=470 Pkt, Dg1h=260 Pkt, Eff1h=62 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742636921,2025-03-22T09:48:41Z,HG8PKA-2,HG7PDK-2?,5(2/2),0,!,HG8PKA-2,S#,46.539167,18.995000,,,50.3,,,,Beacons or Rabbit TCPIP micros?,,, BCDIGI v4.1 APRS DIGI Kalocsa Temp:13.5C T15avg:13.5C T15max:13.5C T15min:13.5C Tout:11.0C Fan:0rpm Runtime:271:21h:mm
0,1742636928,2025-03-22T09:48:48Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.599000,17.837333,46.0,136.0,146.0,,,,Mic-Emsg,En Route,,_4
0,1742636934,2025-03-22T09:48:54Z,HG8PKA-2,HG7PDK-2?,6(3/2),0,T,HG8PKA-2,/U,,,,,,,,,Beacons or Rabbit TCPIP micros?,,"Test: Seq=814, Upwr_V=13.8 Volt, Ubat_V=12.8 Volt, Tout_C=11.0 Cels, Uproc_V=4.9 Volt, Tint_C=13.5 Cels, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1, Nc= Nc1",
0,1742636950,2025-03-22T09:49:10Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636954,2025-03-22T09:49:14Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.594167,17.843833,50.0,138.0,144.0,,,,Mic-Emsg,En Route,,_4
0,1742636957,2025-03-22T09:49:17Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742636967,2025-03-22T09:49:27Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG0PLA,NA,47.316667,21.118833,,,,144.950,,,"DIXPRS - Bela, HA5DI",,, Linu(X)net 1.38 (TNC2) 144.950/1k2
0,1742636977,2025-03-22T09:49:37Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG7RVC,/m,47.180333,19.800167,,,,145.787,,,"DIXPRS - Bela, HA5DI",,, Repeater 145.7875 & 434.725 MHz Cegled
0,1742636980,2025-03-22T09:49:40Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.589833,17.850000,50.0,133.0,145.0,,,,Mic-Emsg,En Route,,_4
0,1742636984,2025-03-22T09:49:44Z,HG4HNA-1,HG7PDK-2,5(2/2),0,@,HG4HNA-1,/#,47.258500,18.596833,,,,,,,SQ3PLX http://microsat.com.pl/,,," Meleg-hegy (ASL: 352m) - APRS IGate & Digi - HAMNET: 2392MHz,5MHz BW,Ver."
0,1742636987,2025-03-22T09:49:47Z,HG1TTS-9,HG7PDK-2?,8(3/2),0,`,HG1TTS-9,/>,47.607667,17.218500,51.0,78.0,146.0,,,,Kenwood TM-D710,En Route,,op:SANYI
0,1742637004,2025-03-22T09:50:04Z,HG8GL-5,HG7PDK-2,5(2/2),0,;,HG8GL-6,/_,46.705833,19.857000,,,,,,,APRSISCE win32 version,,,
0,1742637018,2025-03-22T09:50:18Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637033,2025-03-22T09:50:33Z,HA2IT-9,HG7PDK-2?,9(3/3),0,`,HA2IT-9,/>,47.581333,17.862333,47.0,139.0,145.0,,,,Mic-Emsg,En Route,,_4
0,1742637037,2025-03-22T09:50:37Z,HG4HNA-1,HG7PDK-2,9(4/2),0,T,HG4HNA-1,/a,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"WX3in1Plus20 Telemetry: Seq=186, Vin=14.100 Volt, Rx1h=390 Pkt, Dg1h=40 Pkt, Eff1h=94 Pcnt, A5=0 None, O1= On0, O2= On0, O3= On0, O4= On0, I1= Hi0, I2= Hi0, I3= Hi0, I4= Hi0",
0,1742637040,2025-03-22T09:50:40Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637043,2025-03-22T09:50:43Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8RUF,/r,46.271000,20.145167,,,,438.750,,,"DIXPRS - Bela, HA5DI",,,Hytera RD625 Repeater RX:438.750MHz TX:431.150MHz CC8 Szeged
0,1742637049,2025-03-22T09:50:49Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HG8RUG,/r,46.744500,21.383667,,,,438.475,,,"DIXPRS - Bela, HA5DI",,,Hytera RD625 Repeater ID:216811 RX:438.4750MHz TX:430.8750MHz CC9 Sarkad
0,1742637058,2025-03-22T09:50:58Z,HA2IT-9,HG7PDK-2?,10(3/2),0,`,HA2IT-9,/>,47.577333,17.868167,46.0,145.0,145.0,,,,Mic-Emsg,En Route,,_4
0,1742637063,2025-03-22T09:51:03Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),HA8LLH-L,/m,46.723667,21.390500,,,,145.450,,,"DIXPRS - Bela, HA5DI",,,EchoLink Repeater 145.450MHz Sarkad
0,1742637073,2025-03-22T09:51:13Z,OM0ODX,HG7PDK-2,5(2/2),0,@,OM0ODX,I#,48.041833,18.416833,,,,438.100,,,SQ3PLX http://microsat.com.pl/,,,DMR HotSpot 438.100MHz - APRS Digipeater/iGate
0,1742637074,2025-03-22T09:51:14Z,OM0ODX,HG7PDK-2?,5(2/2),0,},OM0ODX,/ ,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1742637081,2025-03-22T09:51:21Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),BORDANY,/;,46.322167,19.923000,,,,,,,"DIXPRS - Bela, HA5DI",,, Bordanyi Radios Talalkozo 2025 - Augusztus 1.-Pentek 2.-szombat Szervezo: HA8DU Peter 30/621-6378
0,1742637083,2025-03-22T09:51:23Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),Csongrd,/;,46.715167,20.186167,,,,,,,"DIXPRS - Bela, HA5DI",,, IX. Csongradi HAM Borze Augusztus 25-31 Info:06-30/258-4819 HG8LXL Laci http://hg8lxl.ham.hu/Talalkozo/koros-torok-kemping.htm
0,1742637084,2025-03-22T09:51:24Z,HG8PXL-10,HG7PDK-2,5(2/2),0,),CSORVAS,/;,46.633167,20.827333,,,,,,,"DIXPRS - Bela, HA5DI",,, Csorvasi Radios Talakozo - 2025 Marcius 23. Vasarnap
